id,breed,class_id
8d64b701b234458957a62af9b81944dd,australian_terrier,42
8d7374555bffed40c4f77a55d348f8ef,welsh_springer_spaniel,57
8d86decc51df3d4730dd01ea23d531ec,samoyed,48
8d91d75c382b8685accb5aa89e5ba489,pomeranian,105
8d940744e1e8a9cc5c5bdd11333b261c,weimaraner,28
8daabe9ded307c802b5f84492bc14d69,maltese_dog,11
8dbade75e5d93537341de6a378beecbb,tibetan_terrier,34
8dbe74d29b6c3839cf69f03a40d397dd,blenheim_spaniel,110
8dc0b8413494816aff0d87e9f64ae4fc,staffordshire_bullterrier,86
8dc1697a8eb8eb23f3585ee1705fa4d2,bernese_mountain_dog,67
8dc980c9f136b41bf36d0490cdad2ce8,maltese_dog,11
8ddb0c01060fa25b3df031c1f8eaf11a,siberian_husky,89
8ddbcd3564fa5bc83c0054c2d15ad30a,australian_terrier,42
8de72f0f1be9df62944c9ed2f7841ccd,border_terrier,33
8de94658ff000fd09d40e16038ce8fae,beagle,95
8df3d9a938eb532873ad6fbd67e89598,greater_swiss_mountain_dog,40
8df4b1fb271a526391593679992f9060,pomeranian,105
8df66073740f76663abf8b5b13b34eeb,irish_water_spaniel,21
8dfc43ad52aae79f3a05d46fce633692,miniature_schnauzer,49
8e06a294fc3138b2db92db326d017967,golden_retriever,4
8e0e9d43edac86c555d515a2a9afd252,malamute,56
8e10d1f33b37f98f019c97d77f5d3721,airedale,63
8e11ed7d590db5f624fc248051dfa485,standard_poodle,101
8e17a8cac3752b5341c951fcba07ece9,japanese_spaniel,103
8e1aad62d6bd523796d7c47ef8f020a4,kerry_blue_terrier,98
8e28f759e7eb06080d1ae4cd12cdf31c,dandie_dinmont,93
8e29cf48d5da70aca6548d8b51526dd7,ibizan_hound,26
8e36fbb03c79117c3c7ff2962d255c91,mexican_hairless,65
8e39b8c4de4944adf3ab7edcc51357d4,shetland_sheepdog,9
8e43f265452b2ff6c99e69c27f590614,pug,60
8e4d2ac20aa4433988f8a0037fae8c31,italian_greyhound,71
8e6091bd33ecf18beaf1e2ee9f362463,australian_terrier,42
8e68f99a0188facb43e8d767d3918c81,australian_terrier,42
8e709d582d2c6e443ea7237848a3a083,great_pyrenees,94
8e78aa56df01e3e6c29a6fa1f0b19575,german_short-haired_pointer,113
8e78fd35123e6824f396ca237700f853,sealyham_terrier,100
8e7d364f77c61d6721e1f574edc0d4e5,eskimo_dog,78
8e7e04072f8a9398f668e0a4e16b0734,old_english_sheepdog,75
8e94ccf10370e5d5d49972353ade1f2f,border_terrier,33
8ea40cd8c90ff5e7d388b6712b955aa4,blenheim_spaniel,110
8eaafbba23d55cfe9422651b32523ad8,blenheim_spaniel,110
8eaef67a7269e3e766cce9ce9a1a9ebe,african_hunting_dog,13
8eb9c258aea79be2d03f7218a6458b4b,eskimo_dog,78
8ec7f3cb80b55638e2054032cef8374c,mexican_hairless,65
8ece811c1c9f81737fc824116b70f51a,afghan_hound,74
8ed5e9327986e8759a13ad6b6544cd39,beagle,95
8edad149506278be0d351b3d2a4aaea7,great_pyrenees,94
8ee7ec8ec21f4f1dd3374d496da41989,border_terrier,33
8eed4ce43508497ca2fb97b5052c719b,australian_terrier,42
8ef5879e23d4903e557e1d8d523b19c8,border_collie,53
8efabc4160e30aaa54562478a9cca2c9,pomeranian,105
8f0411b4916e9345b4007c3245eff24d,pomeranian,105
8f049f42311282d60ce3599d34a47a04,bernese_mountain_dog,67
8f0ccd6491456a35075e0e35af6fdd56,bernese_mountain_dog,67
8f15c00b8e73fd9afc8f6ebd7ea44c80,cocker_spaniel,118
8f1e25e2485ecbce36b765b5a992549e,dingo,1
8f2aebc12f23322b1bf9bbc7f710772e,pomeranian,105
8f3854aaa58f727a9ca017c25595a345,airedale,63
8f3bd64f0547f57bd227bbc2aff8f770,norfolk_terrier,12
8f73fe936d2477bdbef77ebb0deaef78,malamute,56
8f7a434e4b09857f30c6a35056cfd5d1,saluki,59
8f801a4ef6ba82252569289352a152d2,tibetan_mastiff,116
8f8daa0da029ecf2ac47fbe8d19eef39,saluki,59
8f8ea6a2db06234fcd7368112be96c47,bloodhound,47
8f93451056594e3730feb5a7b831d94b,malinois,61
8f98905c8a1010074eb939c26734ef5e,groenendael,30
8f9c699fe464bdb7aa7f2edf7661d379,shetland_sheepdog,9
8f9f48b4ad92e8f3082d2ab40d9f5e51,gordon_setter,88
8fac9aa474ecefc9b60dbd185f6450d8,standard_schnauzer,20
8fb29d378d44d3f4af216cf4912ed789,english_foxhound,87
8fb2be84faae8faae043077b5508bcfb,sealyham_terrier,100
8fb95a14aa29a8649502eb0f26f2215f,border_terrier,33
8fbd1187590a9b65878e467e96705637,beagle,95
8fc54285359ddda909d9059cfa13ff27,malamute,56
8fc88385d3033eccfcc88736e5f0cfa8,norwich_terrier,84
8fd5567056096a09aad51d3518b95b49,cardigan,70
8fd62f7306a0e8260bd2ceec5d46ff82,sussex_spaniel,112
8fde47266eba1478489404c5b5282b4b,collie,55
8fe632cb1840ea68cb6305578196dc96,dhole,31
8fea7f05411053a85da10c447c1691bb,kelpie,51
8feac68f15de7bf1965b2de4f821ec14,pomeranian,105
8fef339017219eb3967f930c062f9dba,english_foxhound,87
8ff0a26e39535edfde6fb02bdd83e9ad,borzoi,6
8ff5946c8a2962c47caa9110fe56f91b,entlebucher,54
9012a23092a021327763c4227cfa2f62,boxer,17
901543bd8e1efb32027ccb06378dda4c,english_foxhound,87
901efa01e94e8601a4a1755a47377748,siberian_husky,89
902a7fc56a4422af481df08912a4e62f,beagle,95
902f55bfe2b33a66ba183de39a453d5e,brabancon_griffon,80
9034ce4ee16750acd935da10c4eb1fa5,beagle,95
904af4de88a7146b714dac3475bf5ca9,dandie_dinmont,93
904f13f221653c8389dc5fa88d68541b,saint_bernard,76
905a5a1957e65d2fb2ec199eedfd3dea,affenpinscher,24
9064e11f8694a2af667baa8ea997f6b1,shih-tzu,36
90668f46101549651824cb05e2224269,irish_wolfhound,79
9067e5010d2694616f1507de5c5185fd,rottweiler,119
9069cb5ba1da1f40788406128b05a53b,groenendael,30
906dce11c81ed107495bbbf1e96891b7,walker_hound,10
907ac782dcb11020894b547df9142223,cairn,23
9083b6eabd4555704ba900d3bd163145,brabancon_griffon,80
909714da5eb9fdf003b571843a820cb9,staffordshire_bullterrier,86
90ce42cb4fa91a9e5709c799021e0e38,beagle,95
90d74633492b3e4ec00767dc695e80eb,weimaraner,28
90e5311b4bc74fd9b668b1c728ec1bca,borzoi,6
90fc6e34d3ab3e7c6fff4f854df6d3a4,silky_terrier,111
91008238e223348a72f36eb1e042a466,miniature_poodle,104
910571cb39d0ea06634d05a2b22e6334,chow,82
9108f7ab07ed5d12dd618f604867ed75,old_english_sheepdog,75
9115dfce9d3cffa5e2c7866c0d4bc176,brittany_spaniel,50
911a822b55c0de0e85d8839ef61b329c,irish_water_spaniel,21
911abd1a39cdc943dc4b0b5d3c19d86d,siberian_husky,89
912a0d50758238e3be7ee4089f529a25,siberian_husky,89
9133a4283e1921dbda180a11e9e147a7,walker_hound,10
9150cd31b05a8a2be35dc642ed08d889,french_bulldog,114
915bef1332462fb6e5c60f2ef93371d5,japanese_spaniel,103
916a6975c9b4c50fe51a37475b1e6189,norfolk_terrier,12
916acab38c9b1ef122851c0815c6826a,tibetan_mastiff,116
917a2bfef2b7949073a246443592ee50,cocker_spaniel,118
917c71c8931c03751320006ba9deeada,border_terrier,33
91849dc79b956a72d9e43e299ca52de5,groenendael,30
918541385e6e7bed1300d95b79d638c9,japanese_spaniel,103
91892e88b37536ba2356b582eb2cdff5,old_english_sheepdog,75
919275bc732b771a349d6515bacad30f,airedale,63
91984e95858f522d6a29150813453e7e,eskimo_dog,78
919e8336fe2c2834454c6690155a0620,papillon,52
919f861b7bd4a4514a0b4b9994ce4aa1,airedale,63
91a41fe9c86b0fc3cd70a72fb29018a2,soft-coated_wheaten_terrier,85
91ac3d5ac0af34da508d0e53466f91be,afghan_hound,74
91af3f0d18e5bd9b09a145ff5db9cb65,flat-coated_retriever,83
91af963a2f4cc1b5ab4f7e5d257b4830,lakeland_terrier,16
91b435e846b2a1ebda379174a8ecc755,great_pyrenees,94
91b620611eb4e0fed6093251f3d4c1f8,silky_terrier,111
91baafad0bfabce8819dd375963677d3,great_dane,109
91c25bb4539f68d68c7a23b8aa5d04b9,briard,91
91d2a1f1fed71f812361976b22e2dfd4,cairn,23
91e2c8d330465c87720a92984675dc4a,brittany_spaniel,50
91fcceacb76b43385198e96d1f82240f,english_setter,27
9215151844a0caedca69036cc1f574fe,yorkshire_terrier,107
921f88563193b64bcdba94784751cc82,saint_bernard,76
92362bf7e6ef7dffff3b8fd449b528aa,english_foxhound,87
9236bd07cce91361f798145b5edb8a78,briard,91
9249992dfe9dd7276764d40a5175f8cf,eskimo_dog,78
924a21b260bedc69e175e60713fe841d,border_terrier,33
924d9891d144fe3df9c06cc281bc5e86,sealyham_terrier,100
925b2891c064453b9b2b94cd4e0d6307,shih-tzu,36
925b64154ebed0a44e1f19d7586e7a25,komondor,62
925b987166c0bac0a7ed760473bf7e65,staffordshire_bullterrier,86
92668066dcba05ab51143ba413aaaef7,lakeland_terrier,16
92684aa71e785e6348baeb491e53797d,african_hunting_dog,13
926f5368e7a665fe7aa25286cb0e8af4,mexican_hairless,65
926f9499d8e4f113d2e9bc788c564f54,wire-haired_fox_terrier,14
927137299c6bfa514208a03212bbeb5f,great_pyrenees,94
927d59ba35da645ee6b17bb17ac6fe31,miniature_pinscher,77
929558678c0d624ae801d9935b469ff1,english_setter,27
9297419afb8c6dfea90bfaf2b2dfb81c,blenheim_spaniel,110
929a85fb96525c2cccdc40529a8c75ba,boxer,17
92a8d330ae081b4514acb5c28fc3c2c2,bull_mastiff,66
92a9243497a51e86ad3a842f829c1270,blenheim_spaniel,110
92b51694f777ef7f2cf473fe4591d2a1,papillon,52
92cef15bbcfeb99daf148dfdd7587d61,great_pyrenees,94
92d23591a857f9adb0024d587683a1cd,toy_poodle,32
92d61143bceb0f64e4630eec688bebc9,australian_terrier,42
92eac03e18067b690a54a0e301f4448c,border_terrier,33
92f9b5279deaab33fe384021a05be7b1,great_dane,109
9302083c61e3af329ca6143f6fae43e2,groenendael,30
9305df8ac8d5c0744b124ae260d55099,norfolk_terrier,12
9316df7ef6098a60baf4223290765df2,malinois,61
931ed9a15a347fd467fc081006da00cf,giant_schnauzer,29
9326b74fa6ec50134e10d05437be338a,border_terrier,33
932a3f628a53b53847bb86e17a8e9534,pug,60
93363408e03721a55c0e179e9540d048,lakeland_terrier,16
933e245251bc667ce6ff74f12dc998fe,malamute,56
9347a734a6475b2cd88c24700260881f,dandie_dinmont,93
934f0466bfe1d0e3f19540cee4cb35f4,ibizan_hound,26
9357ef3fae73f47e2446f4d39e8af919,italian_greyhound,71
935a2fe4c6068678737d39564e45de66,border_collie,53
935f0487ee57424b20afdf7d48b56849,american_staffordshire_terrier,68
93769b0544775870913200306eaecd18,entlebucher,54
937af3a67d2b55afb480c7c624f470d6,tibetan_mastiff,116
937e122b29817a9aad7786d14b713cf3,cardigan,70
93806df837d1bf71567f511c6cb19a52,maltese_dog,11
9384b167387012b3e80326656c3acd55,sussex_spaniel,112
9389fa9ac75b25ce54da351cfcf0b784,west_highland_white_terrier,97
9398217aeb0aa9604b9ac9ef9f681cff,tibetan_terrier,34
939a394d7e18424e4412bce67ecb9ced,irish_terrier,37
939eb0d3ec4ba70f8d9dde67b9ddd7c7,briard,91
93a1e38d497f452883eae18ab2b11467,brittany_spaniel,50
93a364a9da700ae22e87f9666b5365dc,collie,55
93a4a72783af7b60f3a00bb32fc6443f,french_bulldog,114
93ab7f7688f5f974cab9bd3c43d5d726,saint_bernard,76
93afc2044e1f3e9ab0134f569a1c11b7,lhasa,69
93c8ecbaadb89b66147f239f743cae6a,great_pyrenees,94
93ca132582022982cc79d99dd77a3953,chesapeake_bay_retriever,92
93cb4701772622a7932c99114338a034,wire-haired_fox_terrier,14
93da5672c36d4aa8c89b9a526f4a33fc,welsh_springer_spaniel,57
93e99e11f97f9f31f0a68f91e955fbe1,silky_terrier,111
93ed4d236ca388844089c0ea9cc935fe,kelpie,51
93ef939778971c7e2892360ff61eec17,cairn,23
93f174c2b71d2b7680a7162f00d79da4,welsh_springer_spaniel,57
9410454220ae7b13ce2aab4323184032,bouvier_des_flandres,115
94134ebebe54ced088ef9f4d602018d3,australian_terrier,42
941bda07379c291b78adb2813b96bad3,tibetan_terrier,34
941c912029f030c71f748d7affd35fbe,miniature_pinscher,77
941dff46bad4b57495199709b7ab04b5,shih-tzu,36
9424861acb9b6a9f645cd3a8da87bee6,shih-tzu,36
942d5a6f10384d47e38cab1b52bdcd75,welsh_springer_spaniel,57
94350fdc51b84578d0548f0321ac1149,greater_swiss_mountain_dog,40
94375abe500e8a5797b25db22ec1de06,norwich_terrier,84
94407c29657a0c84ce6c7176999b63b0,cairn,23
944776650f21c3fc9cc1410ad6054989,maltese_dog,11
94592671cf58b50eb1f8ab70dbebdee3,whippet,99
945adc048fc9ca656180736fd60cf8d1,border_terrier,33
94620cc5c87cc1c630d9e76391d151c8,papillon,52
9463bed0f3812eee19c6bf929e679638,blenheim_spaniel,110
9468380b65de0c9bcdaa5921305fe362,scottish_deerhound,8
946ad160e437edff6204c8260fb9704b,standard_poodle,101
949ab3e56fca7aee2a63d9648f5f9320,clumber,72
94a513cd73ba792bc888b644541121f0,wire-haired_fox_terrier,14
94a59b2c3c297306245312eda9c83f98,border_terrier,33
94a6b39e3ee0f670929b89a5496ae9fc,wire-haired_fox_terrier,14
94af603ff6f83dbc8079a1d315981f5a,old_english_sheepdog,75
94bb794f3d3c30cf570938a121b1805d,old_english_sheepdog,75
94c4a769c0b1944dcaefbf2588952a44,keeshond,102
94c4d59a7e93326c11db4bb1d0ca8a23,papillon,52
94d9e41e7e54cab9fad00dd7d9f18ff9,german_shepherd,39
94e9f738b011bc5258d0593fbd9d4bb6,brabancon_griffon,80
94ed2c37498d2189871f18e377843b1d,saluki,59
94f64671fa5c87ded83a0b1915f82d71,silky_terrier,111
9513287b371865067bc3448ab4da646e,whippet,99
9525457649263d9043bf96495394eceb,cairn,23
9527fc067fec743019a444465358c23e,pug,60
9529b8093aeca32d8828004347667c44,komondor,62
952ee6aa4050c9593c2bcb2baf54b266,african_hunting_dog,13
953a85c624c95ff9c6f59d4518533883,great_pyrenees,94
953aad8d1b43596857b4b558804e751b,german_shepherd,39
9547e29629c4d7f523eb1366a1ab4def,briard,91
955aa14970c097c30fec72f106e4cb44,pomeranian,105
955be2ac08466bd001b285ee907670b6,staffordshire_bullterrier,86
955fdc8f29b6b78c8888d0dfdd1c6a8d,mexican_hairless,65
957e390e19baa6d163079835a28155b9,basset,41
9584bf3b986648ffcfd08f27b16d3c1f,basset,41
958695b0c7323ac786ec86f6f1222eac,dingo,1
958f26d170394045f98ab3278a4f2f8c,cairn,23
95a35be5b90604e39e5177723ca0b348,affenpinscher,24
95c246b63eb7f6c5312181d954d5d01c,vizsla,96
95c9870d3e06e1e640e6e39daf65e25b,boxer,17
95cbfe6dad49dbaec7230f270e968603,miniature_pinscher,77
95d1224b21964f4fd5a4033e3bf3384e,cocker_spaniel,118
95debc3253f72a005a8473afdd06e730,pomeranian,105
95e04c4e07aff8b120404927e30ffecc,shetland_sheepdog,9
95e82d8ad15c46cb1bb9d4fb439ef62a,papillon,52
95eb7716870f9b11cecfe57851d1eeb4,giant_schnauzer,29
95f5d4bb20b7d03dd1c3577586fa460d,afghan_hound,74
95fddaeff7bee1d481cff457b5401c7f,great_pyrenees,94
9606853b9f54adf4537c061d7c9023ad,miniature_poodle,104
96139f25790911cf399af1aef2e81b6c,african_hunting_dog,13
961aab1d30044142287d7ce30c45b65b,toy_terrier,81
96269bea463a7b189a636ef082c4e324,eskimo_dog,78
962c60cd9ad2e083547caa891ca0d466,yorkshire_terrier,107
96304329e537c8202c65e246198559a9,chesapeake_bay_retriever,92
96332d61312a248ebe3a3007090000d5,affenpinscher,24
96484b44c4a40f180bfb4333fe16fae5,chow,82
96502473e0aa30557885892ed8a3e1aa,lhasa,69
9653df0f5da50d6d0c1f71f356ada7f3,labrador_retriever,25
9653fe4984785611b21b367cdaa6e050,american_staffordshire_terrier,68
965565e9bb4647b962f56d128a81c37f,toy_terrier,81
965ab0fa7629ecac86f1ebc2623fbedd,shih-tzu,36
965ec39e068162e6dc15618377e01571,pug,60
965f39ec77e59f042714aed7ea826bb9,kuvasz,38
96620010901dd4aa4768f5371ebcae4a,ibizan_hound,26
9664790f704ca0796bf8c790ca276e9b,silky_terrier,111
966552158b2bd4831994618a1b8aca0e,border_terrier,33
9672be8c46f615dd8afa075e93960e90,afghan_hound,74
968319ab218a721298197d0819f519ab,siberian_husky,89
968d6f3b48f707e6e22341bcc8dea9e6,doberman,18
968ea716b790aa6aeeaa6cd74bf6634a,papillon,52
9691721b06aaa21c4caa8e0cfd3aced0,german_short-haired_pointer,113
969263eab216a0ead070d0f3736ce9d4,english_springer,117
96977713e768b5ebf16e3b8b8734736c,chow,82
969b7c7525b379c6e86c124f94f99d17,black-and-tan_coonhound,22
96a7a15ba427e697067d62c8cef5a23a,irish_water_spaniel,21
96b8968289174e8bc89c905b3e44a858,blenheim_spaniel,110
96bb7481a8b240dba59c8b8a21befa90,old_english_sheepdog,75
96c63d961030dfeebc8814b1e406fb0a,pembroke,108
96d2d27cf5fe8af265e35e0cf2179fd8,dingo,1
96d6f4caa2b832efb51870c55c534275,labrador_retriever,25
96e02cc2cf7e3327f3cf1bf3eea1640d,gordon_setter,88
96e05a4c7dde1737370357973d146709,chesapeake_bay_retriever,92
96e2ca5c370468190471ddf41514170c,pomeranian,105
96e54cfe8a3b74a495df81dba3ac566e,ibizan_hound,26
96eb04c5fc2efe0701732dc775e33ef3,irish_wolfhound,79
96f04a330af8b03da147644ccb75b4a0,norwegian_elkhound,35
96f83ed9c2c64f469c85edd8a808f398,papillon,52
96ff29c52552cd25bb3b49b77a2fe32a,norfolk_terrier,12
970206514684e8482b46c6f1ee6c4b43,english_springer,117
970df71375e17e998d03900b2e3557bb,lhasa,69
970e70ffb6f0f950ef2e7b5978522da7,pug,60
97130695095c34cf19887e986923979a,cardigan,70
971558f84a2f4325f0d7460798f65331,pomeranian,105
971cc3bd35960509cb1b1a51930a67a0,bouvier_des_flandres,115
9730dfff0af50b9bbbed93220b440005,japanese_spaniel,103
973156751af162e836c62bf2634d0220,schipperke,43
97338b5e572b8154cf9aa1e7fc507c92,greater_swiss_mountain_dog,40
9741efdd134f5b90d268e671b02f5a3a,entlebucher,54
974e68e6708b5c382bda7ed0c68656ee,border_terrier,33
974eb81110fd75acbc0a9aeb489439dc,french_bulldog,114
976982b85d3f8c7b7297ffbaf8a78d55,basset,41
976c7c90a2ee23ee68322c943d8b8ccf,old_english_sheepdog,75
9777f569b6116476eeade6c12a234d8e,scottish_deerhound,8
9781621d2b39b78b12cd1023e6bb1e69,maltese_dog,11
9787f0345521092b6921a518609bc5d3,bull_mastiff,66
978a9eee19b794afb59da56af20e8714,blenheim_spaniel,110
97b801f08019ef3ba8c974e5f6e2fb46,collie,55
97be986f65ee4567ecf15cc72d777e9c,irish_setter,45
97c18e836c38efdcdaf33648c17b2d78,english_setter,27
97c1a3631c969b4489ede8ec9c80b4fc,malinois,61
97c863ca10051ae4822b13264c40589e,miniature_poodle,104
97d24551ed20f55b7323e37e85adb4b6,clumber,72
97e8c5fb46a894b5817e752259315886,west_highland_white_terrier,97
97e940e416301389fb1c3eacd424ef35,pembroke,108
97eaf551c872ffc382aacc77fd2766e9,ibizan_hound,26
97f66937029b254fcf94be88cdffaf56,irish_terrier,37
9802d488e7a0b8b4fb04bfe2af2361f9,airedale,63
980657a2afaf0fdd549e166fa899407e,dingo,1
980ecf1bdb0d8d48093f6a83a9b349a0,brittany_spaniel,50
9813633e973fbc891a9bc031f8ec6d08,newfoundland,90
9825dfdb2952299a99a2d049a0451636,chow,82
98398963f090dae624c421e6b6a0ebe5,beagle,95
9839d076759d03fb33db62f180efeaa6,norfolk_terrier,12
983d4d40106bbaee0404d242221acb6e,afghan_hound,74
983ea5e5fda9b67b419bd10ab8828835,brabancon_griffon,80
983efc3c13e21aa72a5bf89bf5fbeb99,border_terrier,33
985bbacc9509d794dde32e0619b3264e,old_english_sheepdog,75
985e9ae5e9382a61fc14d9ed109f2cff,samoyed,48
986202ae18232b607c3f7a815914e4e7,whippet,99
9862df0bfdc859432fea16cd147ca02e,english_foxhound,87
98653befb4ff74e23ee1a0a9f2a91df2,clumber,72
987a026f2789da6e4a88cba40f4347e3,german_shepherd,39
987de7672a009521f6d8c7cb6f679255,standard_schnauzer,20
988a8a6e3f780ae0da254fad869af84b,weimaraner,28
98948082d4faa052198208a4a8081ef1,basenji,7
989ad181026cc26dc11dd6f31306f0c1,bernese_mountain_dog,67
98a75a5cafbc3855fb37474cb755f0f6,gordon_setter,88
98b6235a39ffbd772524aae2c4e1b3ab,mexican_hairless,65
98c1ebcef878897b2424774aecddcdbe,briard,91
98c91e68395f3ecd645b5b21987a1a4e,standard_poodle,101
98ca3754dedce74f75155973f1018a93,norwegian_elkhound,35
98d93f25c790be32356634ef856a738c,kelpie,51
98dbdc1a5152948522cace80b264b3fd,miniature_pinscher,77
98e15ae4dc543409d0cb6a573ac306fc,japanese_spaniel,103
98e71279e0d96b32ec28498e630aa069,afghan_hound,74
98e98242b7e57c718a0d1a643d40146d,boston_bull,0
98f128b7373bf66e0379e7ab488dc599,flat-coated_retriever,83
990103331becc3d72956ba681d15e9bd,mexican_hairless,65
99165d7393c0160026d50e609872ff78,english_springer,117
991e84fa081bd97caec9f23672a3bf0a,pomeranian,105
992985d9287168502fa34d6de994e946,american_staffordshire_terrier,68
9931b86cd8146a12ab93965606f71309,pembroke,108
993d2f8fb3e675c362d4f502899cb260,borzoi,6
993f57792daa5783e0f4c93b32ca1fec,cairn,23
9951edcf2d8205b7ddc7933f93b3bb24,eskimo_dog,78
99562538c149ae254d2ba0172c145e66,entlebucher,54
995b2cd115180d93f87a72f7b09715ce,sussex_spaniel,112
995b2eea7f725108196ad726553ceb41,pomeranian,105
995f929ee21cd978ccb5d6dd823b88e9,malinois,61
9967da09835c2259a11196be6783c2f3,cocker_spaniel,118
996b4b46fab484460373f80a1780babd,miniature_schnauzer,49
996d48c6dae4e17bc8e08f6f451f59d8,appenzeller,46
99848a37db92c99f49ae4d3b3aa440f3,kuvasz,38
99882fbaaa35f4e6864616b9e83b999f,american_staffordshire_terrier,68
9989a2dea7f209379685902c71ddc048,walker_hound,10
998aa2b3f9d6379b4ef051025443601c,komondor,62
99931be4da09f3b2aeb396027fa75b16,american_staffordshire_terrier,68
999bb3a6d00cc6456d4e71bebae48f78,weimaraner,28
99a04a61814333706a0e70197535b9b8,ibizan_hound,26
99a3cbafa74640729139a6cb80a1c513,siberian_husky,89
99a553328787ec86117af34870867ca3,dandie_dinmont,93
99b0f0ff409732318fbf7d2cf8c8d01c,english_springer,117
99b31cac1b20997c30d49cd6a2d9cde4,norwegian_elkhound,35
99c80aaf5bc0531ed9b177b0c2b696a9,boston_bull,0
99ce3a403e4d0a7f57c2c520603aad50,clumber,72
99d562e317f52acd1f86a5674b473146,airedale,63
99dcd0466a2200c131cd225f4fb60e95,afghan_hound,74
99e6015fa51cce6a285648fe9ae75cea,malamute,56
99e92f87e797b24911992e019c3f940a,collie,55
99f66bd73ac12814fd9bd2c98997a73a,boxer,17
9a0268daff4ef2ad1f0bf88784ca3882,norwich_terrier,84
9a03d170d51aa6ea1a07a9fca4e0428f,cocker_spaniel,118
9a0b645559ef189a2677dbe98e70b08a,japanese_spaniel,103
9a0bd02ffe451fc028e8e9a4ecef22d4,boston_bull,0
9a0de42a29dcb892cf72a9e7a00c1f0b,tibetan_terrier,34
9a109338c196f95c4000a7c1b6478b06,borzoi,6
9a10d6f7fb0c766648b1ce1374fa72fa,italian_greyhound,71
9a18a07e133f715bee957cfa12ae92c9,english_foxhound,87
9a19bbf958fc3f25d247eb6b60524d79,irish_wolfhound,79
9a1f6626718348e63497ed0279d1dd6f,leonberg,64
9a1fe5b5e1cfb439566e412634730a27,boxer,17
9a27688062adf7750b4e8a71cdd240b7,irish_wolfhound,79
9a2b8517016e7afcdabb489395d27f49,keeshond,102
9a2bee2420ddad2275d50ece888ee34b,boston_bull,0
9a368640c7d925f041990f6e2e050b2c,irish_terrier,37
9a3b8444244e433a6c28ed49e9f847b2,appenzeller,46
9a3e73ec5c6f18eec87d936cf73dbcdc,miniature_poodle,104
9a4c68bc356af529465603fc23a5ff28,staffordshire_bullterrier,86
9a549f3e214768132fed22aaf9ce34f8,miniature_pinscher,77
9a563b73f97246e5c3f8a214b54c5300,malinois,61
9a5cb9330f48119412b0dbeeb7d092c2,australian_terrier,42
9a6857664466f542a510819a1a5bc98b,otterhound,19
9a686becc6719a6539719a0f80dc4c8b,soft-coated_wheaten_terrier,85
9a6e0802e2fca380f693595c04047fa5,chow,82
9a80f8a8f25112a363b0456d756de93e,miniature_schnauzer,49
9a94571c3563a04915b5b4e4d6d448fb,tibetan_mastiff,116
9a99a6fb820491cb1bd4a0d1277f7df5,doberman,18
9aa1d1b17f8ddf539f968adea55120b8,leonberg,64
9aad83b24fe76204e25cd5f7341586fe,wire-haired_fox_terrier,14
9aadfae56fcec73fb13b370ed98599ef,wire-haired_fox_terrier,14
9aafe6c0c807161f1c31af871603e9e4,irish_setter,45
9ac3aa31819e0fbc75bb8323127a2941,bedlington_terrier,5
9ac83c1117b6e08b1da506bece346e4c,shih-tzu,36
9acdf755109d8d01521a0c8c440749e4,norwich_terrier,84
9ad048af1f80e335fd8e3e719b0269d2,cocker_spaniel,118
9ad7b3b7280073476c05c62c83fdea19,irish_wolfhound,79
9ad7b84e62adb614a516e742d2df0f1b,scottish_deerhound,8
9adbe43816a43b4e4510c7ebdf88d1fc,lakeland_terrier,16
9ae65ac25eebb9df589c09eaf01ea818,english_springer,117
9af046cbe8971e1105a44271ef91cd00,scotch_terrier,73
9afd17ba252823662440863d6c0e6a5c,yorkshire_terrier,107
9aff86672f9ee1acf0efaa7c1c9e368e,english_setter,27
9b05f77bd3c04ef6e7006fe07d1697c9,irish_wolfhound,79
9b0e6b008295897e9904d80b03fa4647,scotch_terrier,73
9b1dcfe05fa204f6f8ced6494d8ffcac,norwegian_elkhound,35
9b22718e4ee1e343608045d65af33566,labrador_retriever,25
9b2472991fe3434d0b36f83e8cf5a03b,chihuahua,58
9b26dfa18347cdb0aaafad0baa5522b4,blenheim_spaniel,110
9b29a9cfec9981e81d0aba83dc0be40a,malinois,61
9b2b87ec7679c63db2d4061987e732f4,rhodesian_ridgeback,44
9b3580ec11fa3e3064cb65d47215eba2,flat-coated_retriever,83
9b390d74110d57d254eb6d2683d5b000,greater_swiss_mountain_dog,40
9b43109fbcae180376e10ab60c522f48,chesapeake_bay_retriever,92
9b4fb689d5adf1f5996613704c038519,american_staffordshire_terrier,68
9b50462f24fad5970b2dd973e69b1d87,greater_swiss_mountain_dog,40
9b566d6d96b9f29361065f0d72df4857,norwegian_elkhound,35
9b596f56c3f3bc8058d35eb1944f60b5,rhodesian_ridgeback,44
9b5a4262c5417a1b725dc1fb1c97b195,wire-haired_fox_terrier,14
9b68b5724c63b5127703bce31dd1fa65,briard,91
9b68e62359ae82765612cc902d7a83d3,maltese_dog,11
9b78211f25e38517e749658e8355c024,entlebucher,54
9b7abb2d62395fe947683a33eee54d43,siberian_husky,89
9ba6ef3e015eb8637565361a6218c65a,ibizan_hound,26
9baf45e1dffbf945d7390de180a631da,tibetan_mastiff,116
9bc7f0d3198ab08ba7b7de306f4058db,soft-coated_wheaten_terrier,85
9bce03c60ab62bf945ed6005ef81c1a1,saluki,59
